Species;population;N.ind;N.plots
Machaerium robiniifolium;4367936,73921609;10;5
Calycorectes bergii;4365596,36950265;5;1
Coussarea macrophylla;4357298,83743666;18;5
Miconia burchellii;4345701,9323769;61;20
Pleurothyrium tomentellum;4345467,0527963;5;2
Cordia silvestris;4343734,41597612;11;8
Acalypha macrostachya;4339199,04406537;11;1
Swartzia bombycina;4338344,45865674;24;8
Myrcia subsericea;4338105,20018632;8;4
Ocotea notata;4330045,375752;3;1
Guatteria friesiana;4305847,74475523;4;2
Macrolobium evenulosum;4299833,74689752;6;3
Coussapoa asperifolia;4273899,55471032;9;7
Pentaplaris huaoranica;4272095,05414352;32;13
Aspidosperma ulei;4270552,02090951;11;5
Aspidosperma capitatum;4265379,48206669;11;9
Cynophalla amplissima;4264921,70605951;12;8
Tachigali chrysaloides;4259919,74131779;19;5
Nectandra lineatifolia;4258258,97327833;12;5
Parkia balslevii;4247633,45300802;28;17
Eumachia boliviana;4246233,21369451;13;2
Senefeldera verticillata;4243866,70954614;6;3
Inga multijuga;4242850,17940195;16;12
Triplaris gardneriana;4234706,06502147;5;3
Miconia tetrasperma;4234541,27555573;19;10
Myrcia dichasialis;4234265,1357429;5;2
Hirtella macrophylla;4230438,88867292;8;7
Ophiocaryon klugii;4226163,45211042;9;6
Aspidosperma subincanum;4224588,78047154;51;7
Ouratea polyantha;4224420,25490796;9;6
Caraipa parvielliptica;4213050,52928768;9;2
Guatteria rubrinervis;4207510,04674464;11;5
Chelyocarpus ulei;4202549,06571193;23;7
Miconia calvescens;4191993,12284942;15;7
Swartzia guianensis;4186676,4287124;21;14
Chomelia polyantha;4180450,91191656;8;4
Endlicheria melinonii;4175869,172271;24;20
Ruprechtia maracensis;4167691,77306763;9;2
Mabea klugii;4162790,46890905;26;11
Endlicheria cocuirey;4153402,08398097;18;8
Hirtella guainiae;4150586,60732992;2;2
Malouetia guianensis;4150486,11527905;29;8
Himatanthus semilunatus;4145230,23771186;8;1
Connarus ruber;4142578,48770913;6;4
Palicourea ernestii;4139971,95545754;7;4
Ficus trianae;4139496,63259083;15;2
Vitex polygama;4133699,5252912;15;7
Cybianthus spicatus;4129547,52070744;12;7
Ouratea inundata;4123078,95581436;13;3
Mezilaurus opaca;4115387,11737764;9;8
Sloanea obtusa;4101465,95560009;22;9
Sloanea grandis;4099368,59045489;11;8
Xylopia excellens;4097811,96803962;19;7
Guatteria hispida;4096136,34639817;7;7
Machaerium acuminatum;4085436,90161787;11;3
Mahurea exstipulata;4084300,0434056;11;7
Stephanopodium peruvianum;4078370,28435054;23;8
Psychotria carthagenensis;4076385,05662496;31;16
Protium aidanianum;4073170,11987378;30;16
Terminalia duckei;4062268,17165025;22;16
Enterolobium cyclocarpum;4051507,45427441;17;13
Dimorphandra multiflora;4049691,56826736;21;17
Lueheopsis althaeiflora;4048969,02016807;13;10
Guapira cuspidata;4039368,31363407;11;4
Chrysophyllum wilsonii;4034046,42702018;15;12
Eumachia astrellantha;4032173,15184999;1;1
Pseudobombax tomentosum;4032173,15184999;1;1
Tachigali macropetala;4032173,15184999;1;1
Protium panamense;4026947,20545096;16;6
Systemonodaphne geminiflora;4025704,62707891;25;13
Swartzia pinnata;4024683,38359375;7;1
Trichilia glabra;4022191,31675716;4;1
Licania robusta;4014374,04940121;80;11
Vitex gigantea;4013642,48072607;10;3
Sapium ciliatum;4013350,1376234;19;13
Endlicheria mishuyacensis;4005507,49533756;13;7
Inga venusta;4005235,60298906;6;1
Caryocar harlingii;3995961,86813407;10;8
Gloeospermum longifolium;3991235,68822052;9;5
Calycolpus goetheanus;3988472,9631532;12;10
Eschweilera squamata;3987111,89675847;28;13
Ilex jenmanii;3978752,07745009;7;3
Rauvolfia praecox;3977174,37524729;19;14
Mouriri lunatanthera;3965047,70565798;14;11
Heisteria maytenoides;3948489,22782483;9;2
Duguetia decurrens;3944102,97049914;26;1
Caraipa odorata;3940272,40126647;9;3
Cremastosperma cauliflorum;3930218,88480414;12;10
Picrolemma sprucei;3929555,71700225;12;5
Swartzia conferta;3929451,75385831;5;4
Sloanea duckei;3927404,22165992;14;4
Rhizophora racemosa;3924023,04443142;9;2
Endlicheria tessmannii;3921657,86646736;15;9
Sapium paucinervium;3919260,08548083;21;12
Lacmellea speciosa;3914101,12080066;11;3
Miconia fragilis;3894630,36488659;21;8
Aiphanes ulei;3889645,72297576;15;2
Faramea parvibractea;3887355,2218941;16;4
Swartzia leblondii;3885810,01287412;58;23
Palicourea grandiflora;3880509,64296462;22;3
Preslianthus pittieri;3879856,18303326;14;6
Duguetia ulei;3863640,89587317;10;9
Naucleopsis guianensis;3860079,34517494;29;19
Stachyarrhena penduliflora;3859495,05826987;9;6
Tovomita martiana;3857812,91959973;16;2
Tapura lanceolata;3854275,10468947;25;11
Macrolobium stenocladum;3852900,08193956;74;3
Himatanthus phagedaenicus;3851868,66826672;8;1
Eschweilera rionegrense;3850947,05510306;4;1
Calyptranthes maxima;3846762,4288901;16;11
Eschweilera macrocarpa;3845076,6919963;8;2
Ficus popenoei;3836438,38423786;6;6
Zanthoxylum paulae;3830562,41420569;9;6
Pourouma petiolulata;3823297,6284844;17;10
Aiouea longipetiolata;3819752,45863548;12;7
Xylosma intermedia;3814307,85699802;22;19
Pouteria amygdalicarpa;3809691,55726843;7;3
Erythroxylum amazonicum;3793126,00003831;11;8
Licania fanshawei;3792723,49138206;28;13
Monteverdia krukovii;3789847,73634398;2;1
Eugenia polystachya;3787599,57999617;19;15
Nectandra pichurim;3786408,02141643;7;3
Aniba permollis;3783469,30910916;7;4
Miconia hypoleuca;3783101,06074477;20;11
Licania cuyabenensis;3782210,40225051;16;7
Protium occultum;3781150,89231609;49;21
Ladenbergia muzonensis;3774191,83571077;8;1
Pleurothyrium insigne;3770751,60921721;23;14
Guatteria anteridifera;3769158,61124301;19;4
Sterculia rugosa;3767215,34510557;28;7
Emmotum glabrum;3765375,88964891;2;2
Palicourea lasiantha;3758725,36131721;26;7
Triplaris vestita;3722357,00358899;8;1
Swartzia anomala;3716124,16134267;7;4
Guapira costaricana;3707414,3119894;7;3
Bursera inversa;3701768,81418793;8;2
Henriettea succosa;3701153,07586717;10;6
Swartzia arumateuana;3699519,02211994;3;2
Zanthoxylum caribaeum;3696524,46311199;10;9
Aiouea piauhyensis;3693359,36604207;5;3
Tachigali leiocalyx;3678491,4705589;4;3
Pagamea duckei;3675916,2545139;23;6
Myrcia decorticans;3675885,25752059;36;16
Anaxagorea rufa;3662477,25471539;6;3
Blastemanthus gemmiflorus;3660441,30001512;11;3
Taralea nudipes;3655831,8009073;5;4
Eperua venosa;3655037,56792936;8;2
Ruprechtia laxiflora;3640148,37929996;10;6
Aspidosperma pachypterum;3639662,75866096;9;5
Miconia acuminata;3629828,42009893;50;14
Froesia diffusa;3625923,19820661;9;7
Trema integerrima;3624815,26089819;8;6
Beilschmiedia pendula;3624509,42871828;32;11
Hippotis mollis;3622582,38348086;19;2
Stylogyne ardisioides;3615335,83066664;15;11
Klarobelia napoensis;3613107,1564351;18;10
Matayba macrocarpa;3607808,9937886;11;9
Chaunochiton angustifolium;3607712,07662295;27;4
Inga plumifera;3603042,95077624;5;3
Cupania americana;3601696,90943601;6;5
Catostemma ebracteolatum;3599079,89183238;4;2
Annona mucosa;3597259,41885864;16;10
Ocotea nigra;3591470,82666027;27;18
Ormosia holerythra;3589749,47805037;71;19
Eugenia myrobalana;3577372,19251318;7;7
Metteniusa tessmanniana;3574504,53447383;30;9
Ouratea candollei;3570925,11347507;15;3
Ocotea esmeraldana;3559306,08685454;4;3
Pouteria penicillata;3540240,88696473;9;5
Ficus krukovii;3538514,71276285;5;4
Cassia cowanii;3527514,0530616;20;11
Guapira guianensis;3523224,33329066;5;3
Guatteria tomentosa;3518156,44614459;7;7
Klarobelia candida;3516849,32972958;12;9
Swartzia picta;3511584,51841039;7;5
Pourouma napoensis;3500028,43109351;19;10
Parachimarrhis breviloba;3498310,93194019;10;1
Rhodostemonodaphne crenaticupula;3489292,19816025;6;4
Guatteria trichocarpa;3488758,18613669;7;5
Myrcia graciliflora;3476415,733331;10;4
Talisia firma;3466966,20786529;12;10
Swartzia amshoffiana;3463128,36040025;27;10
Machaerium arboreum;3447386,36221299;9;5
Ouratea scottii;3439086,27956167;14;4
Duguetia dimorphopetala;3431083,94900479;5;1
Swartzia acreana;3423813,47474084;5;4
Ouratea racemiformis;3413025,66084367;8;6
Dacryodes kukachkana;3411991,1468745;5;3
Eugenia agathopoda;3405664,20537198;16;14
Swartzia sprucei;3395778,45323104;9;6
Cordia chamissoniana;3390166,31467565;22;5
Ocotea ceanothifolia;3389367,47453023;39;30
Byrsonima garcibarrigae;3387776,22217642;17;7
Duguetia stenantha;3384468,71750652;9;7
Rhodostemonodaphne recurva;3382996,20666579;16;15
Pachira orinocensis;3381572,34153157;10;5
Vochysia schomburgkii;3375133,08503804;16;1
Hymenopus glabriflorus;3374595,58040188;8;5
Vantanea tuberculata;3371860,47054279;7;5
Rinorea sprucei;3357092,9306421;1;1
Manihot brachyloba;3356421,82440725;62;3
Patinoa ichthyotoxica;3353462,54237116;9;6
Chomelia pohliana;3353071,1165957;9;4
Campnosperma gummiferum;3349240,62352516;5;1
Dacryodes trinitensis;3348285,6822959;4;2
Sloanea pubiflora;3340222,82053825;8;5
Senna atomaria;3338149,25253503;7;3
Croton sapiiflorus;3334295,49102481;3;1
Inga nouragensis;3328709,20669081;37;21
Haploclathra leiantha;3326655,13730238;4;1
Ouratea weberbaueri;3325067,54134031;16;2
Moquilea longipetala;3318636,5616665;4;3
Raputia aromatica;3317196,6579281;8;1
Coussarea klugii;3315748,46925174;17;6
Swartzia auriculata;3311013,29344365;8;3
Roucheria laxiflora;3308454,04099344;6;5
Cecropia litoralis;3301541,14950682;8;3
Adelia ricinella;3298838,39767111;7;5
Licania davillifolia;3295204,41280033;22;6
Quararibea spatulata;3288637,59004584;21;14
Lacmellea edulis;3286780,6829175;8;5
Eugenia nesiotica;3278137,65137986;10;4
Dendropanax neblinae;3269793,90776374;5;2
Albizia decandra;3265113,66067448;93;13
Casearia manausensis;3262773,86355175;9;8
Guettarda spruceana;3261946,83830694;11;4
Rinorea ovalifolia;3250509,67480146;5;1
Aspidosperma tambopatense;3243149,00252953;17;6
Billia rosea;3233311,30396538;19;4
Pouteria simulans;3232328,40080554;12;7
Dictyoloma vandellianum;3224077,46806685;6;2
Guatteria maypurensis;3223001,33214655;11;4
Rudgea crassiloba;3218989,80827643;9;4
Piptocarpha macropoda;3217064,92564999;1;1
Ocotea brenesii;3216435,89445955;6;4
Sapium jenmanii;3213275,47022393;10;6
Cordia mexiana;3212318,03373589;12;8
Persea croizatii;3211405,1620229;4;1
Talisia acutifolia;3209912,31202648;5;5
Inga dwyeri;3208548,38543306;6;5
Sloanea parvifructa;3205778,03199905;7;3
Inga stipulacea;3201303,30068129;8;8
Neocalyptrocalyx maroniensis;3200586,1852965;30;19
Aspidosperma nanum;3200451,15573854;9;3
Annona herzogii;3199193,6843344;6;4
Porocystis acuminata;3199010,19774967;25;5
Isertia laevis;3196601,02562129;13;4
Remijia chelomaphylla;3184700,97008474;13;2
Erythroxylum mucronatum;3179973,74194466;9;8
Ficus donnell-smithii;3171310,3925796;6;6
Qualea labouriauana;3167724,19422055;41;16
Pouteria nudipetala;3165038,60162658;10;9
Schistostemon densiflorum;3164187,26722317;15;1
Tovomita gazelii;3160004,50996294;47;17
Cynophalla hastata;3151063,37043134;8;3
Oenocarpus balickii;3150239,32652193;7;6
Nectandra umbrosa;3145918,27516283;6;1
Vismia pozuzoensis;3140725,5244262;9;8
Xylosma tessmannii;3138538,73467629;12;6
Mabea montana;3138522,60358294;9;3
Guarea caulobotrys;3136209,24645476;8;5
Inga japurensis;3131043,82267473;7;5
Schistostemon oblongifolium;3126017,68635066;6;3
Tachigali pubiflora;3117408,95364385;2;1
Eriotheca candolleana;3101706,8307114;5;3
Ouratea chiribiquetensis;3092646,24119918;5;3
Pachira dolichocalyx;3092201,32090589;44;12
Hirtella physophora;3082441,16314822;8;5
Cecropia insignis;3081900,64502975;5;1
Qualea wurdackii;3074450,54490455;5;3
Gustavia macarenensis;3069845,78516035;8;5
Miconia biglandulosa;3069217,17795196;8;6
Qualea tricolor;3068120,71416467;23;9
Ouratea guianensis;3067433,87615752;13;8
Eschweilera revoluta;3066391,82566007;4;4
Simira macrocrater;3063373,01623206;9;8
Cochlospermum regium;3062034,75489625;2;1
Geonoma baculifera;3058993,91287358;13;4
Duguetia duckei;3051555,36798597;5;2
Cyclolobium brasiliense;3043716,25692863;4;3
Ternstroemia delicatula;3041384,28859769;34;4
Ocotea abbreviata;3039894,00143018;3;2
Inga bullatorugosa;3037548,35808461;6;4
Piptocoma discolor;3037372,96986963;29;3
Eugenia diplocampta;3036076,92454338;7;3
Schizocalyx peruvianus;3035478,84417606;6;4
Cybianthus amplus;3033729,63324291;8;4
Bertiera guianensis;3030113,17599847;4;4
Trichilia bullata;3023800,42771431;3;2
Dulacia egleri;3022966,15217225;54;8
Eugenia gongylocarpa;3021298,84035794;9;8
Cavanillesia platanifolia;3016643,48756787;3;1
Schinopsis peruviana;3016643,48756787;3;1
Mabea pohliana;3012048,21530067;36;4
Pouteria deliciosa;3004743,03640749;25;14
Ocotea cuneifolia;2999909,48478398;8;5
Rudgea hostmanniana;2997636,3330243;9;3
Siparuna obstipa;2983610,7111361;6;6
Cassia moschata;2979366,33229165;8;6
Gaulettia cognata;2972304,44331397;9;4
Cecropia marginalis;2966513,86654591;13;6
Himatanthus revolutus;2962147,22874552;17;15
Perebea mennegae;2959459,28705263;6;5
Hieronyma huilensis;2959027,45563182;7;2
Endlicheria directonervia;2957434,74234025;8;7
Pterandra arborea;2957050,50378753;24;21
Psidium guineense;2933453,31764218;3;2
Agouticarpa isernii;2931991,95905313;16;10
Hortia coccinea;2931220,31641066;2;1
Eugenia chrysophyllum;2926168,06037765;10;5
Zygia unifoliolata;2924372,83764586;8;5
Deguelia densiflora;2923225,5826765;16;3
Hirtella bullata;2921932,0141147;13;6
Coccoloba acuminata;2920773,24975642;4;2
Libidibia paraguariensis;2907260,97310777;7;2
Tovomita guianensis;2899155,08175048;8;4
Aldina discolor;2897692,90019355;3;1
Monteverdia pustulata;2896432,86156972;4;2
Ferdinandusa speciosa;2895718,77195414;4;4
Swartzia schultesii;2895471,26379808;6;5
Duroia longifolia;2884703,09921549;7;4
Guapira ferruginea;2884494,45701613;4;2
Annona excellens;2872489,0174197;7;7
Meliosma vasquezii;2859961,16750279;15;11
Guarea velutina;2853504,187755;11;7
Pouteria megaphylla;2848309,04642222;8;6
Inga cordistipula;2847539,3531201;6;1
Kutchubaea semisericea;2846977,59988799;12;12
Caraipa rodriguesii;2844964,00618507;4;2
Cojoba arborea;2839322,36071997;11;4
Myrcia obumbrans;2833890,07784564;6;5
Pouteria pimichinensis;2832865,79546001;5;1
Erythroxylum daphnites;2825264,24991179;6;3
Swartzia manausensis;2825028,76288883;3;3
Calliandra magdalenae;2821609,74198531;9;7
Psychotria borjensis;2817153,7503624;8;7
Terminalia fanshawei;2811629,91715623;14;6
Zygia heteroneura;2805493,13650798;21;6
Homalium albiflorum;2804264,67017325;10;2
Peltogyne parvifolia;2803744,78648628;9;1
Byrsonima concinna;2803733,06415254;7;5
Ficus albert-smithii;2800575,49472608;5;3
Hirtella magnifolia;2799075,63102084;8;7
Ficus trigonata;2797776,048298;6;4
Crudia aequalis;2796415,46949086;3;1
Cremastosperma megalophyllum;2794584,2983028;10;4
Carpotroche amazonica;2790651,8043865;5;3
Myrcia bracteata;2782196,9152791;9;7
Byrsonima schomburgkiana;2777039,2930971;10;5
Trigynaea triplinervis;2773980,04862661;9;7
Guapira sancarlosiana;2771347,92710387;6;2
Myrcia cuprea;2770542,74999685;7;6
Inga flagelliformis;2768153,06924769;11;9
Schefflera umbrosa;2765404,85195299;3;3
Tachigali densiflora;2759904,73646732;13;4
Malouetia duckei;2756818,69565111;6;5
Thyrsodium bolivianum;2755720,31902569;7;5
Miconia mattogrossensis;2753252,37562726;5;2
Suessenguthia multisetosa;2749715,95622407;4;3
Apeiba albiflora;2749556,98874669;15;6
Casimirella ampla;2747531,03250234;18;8
Diplotropis brasiliensis;2742501,6741767;7;5
Cordia fulva;2742405,74309705;5;3
Ouratea odora;2741786,9415615;5;1
Senna undulata;2740755,66000385;5;4
Miconia truncata;2735933,01211062;3;3
Salvertia convallariodora;2735372,16717179;10;1
Pouteria stylifera;2733392,67697483;37;15
Pouteria campechiana;2731673,63989362;11;9
Diospyros nanay;2729282,62412258;5;4
Prunus rotunda;2720292,42110377;9;4
Trigynaea cinnamomea;2717040,66952375;8;7
Erythroxylum impressum;2714533,26112056;5;3
Ilex umbellata;2710303,50235949;21;1
Sideroxylon obtusifolium;2703796,58255057;8;2
Schistostemon reticulatum;2702207,28769609;7;2
Bursera simaruba;2699568,45453064;6;4
Protium llanorum;2699212,11945406;10;6
Cordia lanciloba;2698284,79474875;3;3
Mouriri peruviana;2696751,03478559;18;7
Acalypha stricta;2694932,60052946;9;4
Hymenopus latistipulus;2688940,38137828;31;21
Hortia longifolia;2685255,31074928;6;3
Quiina oiapocensis;2682927,81528293;20;9
Swartzia multijuga;2679285,8940103;25;6
Qualea cyanea;2676973,48276462;8;3
Miconia comptifolia;2661573,00538263;13;3
Connarus fasciculatus;2659089,59514483;5;5
Mezilaurus subcordata;2656094,15888832;8;4
Tachigali cavipes;2652904,29740382;4;3
Unonopsis elegantissima;2651890,47960711;8;4
Senegalia alemquerensis;2648891,41954982;6;3
Senegalia hayesii;2645869,15733337;5;3
Cardiopetalum calophyllum;2638089,77429134;5;5
Rhodostemonodaphne morii;2635036,95348683;12;11
Antrocaryon amazonicum;2632983,02410069;7;5
Tetrameranthus duckei;2632974,1007506;11;9
Phytelephas macrocarpa;2610375,98192766;3;3
Coccoloba charitostachya;2609871,96514993;3;2
Abarema curvicarpa;2608376,7737748;12;9
Herrania cuatrecasana;2606917,51909001;2;1
Picramnia elliptica;2606917,51909001;2;1
Swartzia apetala;2599950,8754417;16;9
Matayba camptoneura;2595799,31278376;25;1
Elaeagia maguirei;2587218,13307697;3;2
Spachea tricarpa;2586984,69383276;7;3
Dalbergia ecastaphyllum;2579082,85874322;6;1
Vochysia tetraphylla;2576235,46035999;8;4
Mouriri dimorphandra;2575061,73103116;15;12
Miconia sprucei;2563048,09897303;6;1
Pouteria calistophylla;2558885,18922091;14;6
Couepia sandwithii;2558749,93508577;13;8
Tachigali macrostachya;2557349,00945401;2;2
Byrsonima altissima;2554573,58715252;15;10
Ixora killipii;2553843,22540597;5;5
Campomanesia lineatifolia;2552527,19053421;15;9
Myrciaria vismiifolia;2545712,86046849;7;3
Dictyocaryum ptarianum;2544209,65401411;4;2
Couepia spicata;2536660,77844514;5;4
Pleurothyrium williamsii;2536403,32902372;15;6
Licania cidii;2531250,25856253;6;5
Ficus pallida;2530691,2619414;3;3
Guarea fissicalyx;2530313,96408259;11;6
Ceiba crispiflora;2529186,71096828;2;1
Nectandra gracilis;2526397,13944928;9;6
Symplocos martinicensis;2526025,19827312;15;11
Endlicheria tschudyana;2523344,58584803;13;5
Posoqueria longiflora;2520989,68064416;10;3
Blepharocalyx eggersii;2515700,60114103;13;11
Bactris major;2514182,36222476;91;1
Miconia lamprophylla;2512040,77531781;10;4
Xylopia pulcherrima;2510006,81662999;17;13
Trichilia catigua;2505789,26497385;10;2
Senna spectabilis;2505065,15301447;4;3
Pouteria gracilis;2500346,69900643;19;14
Siparuna sessiliflora;2491271,39471862;7;4
Casearia obovalis;2481640,14484;11;8
Tessaria integrifolia;2479570,53306165;4;1
Bourreria exsucca;2478758,29530598;8;2
Cordiera longicaudata;2478466,35599807;6;6
Coussarea longiflora;2476438,64114688;2;2
Vochysia punctata;2475413,41906536;7;5
Copaifera oblongifolia;2465567,37062575;4;2
Magnolia rimachii;2463352,32513698;6;5
Talisia clathrata;2459845,23429869;15;11
Miconia matthaei;2459408,63085782;6;3
Trichilia hirta;2456767,68073407;5;4
Siparuna cervicornis;2454897,70184555;14;10
Mezilaurus palcazuensis;2448293,29023485;5;3
Phyllanthus madeirensis;2442662,87679809;2;2
Inga mitaraka;2439346,51300327;8;4
Eugenia rufidula;2436852,55189437;13;1
Mollia ulei;2436486,99439653;10;6
Caryodaphnopsis tomentosa;2436327,21941596;17;9
Inga setosa;2432825,73197725;11;7
Coccoloba warmingii;2429775,38064743;11;8
Diospyros longistyla;2424216,66325646;4;2
Licania nelsonii;2423137,23121629;3;3
Calyptranthes ruiziana;2415622,84060157;14;4
